origin_state,0,1,2,5,6,7,8,9,10
0,0.8727456984990669,0.06019680588596455,0.058165041980849756,0.005316334663354152,3.840064127296632e-08,5.989663923172032e-09,0.00024136411381432219,9.108192139672605e-05,0.0032436285452484056
1,0.31021812559673584,0.5747746142900642,0.018566936577381,0.08918835816896083,4.510226501175339e-07,8.5024530356934e-10,0.006399134761589976,0.0006528509638991115,0.00019952776847375958
2,0.00012066396514647756,8.079948753508867e-06,0.9679661572267648,6.807176400722453e-07,9.217736850430415e-06,1.279608438055719e-07,0.00038691700525325564,0.0021748859090232058,0.02933326952972473
3,0.41124324325225353,0.5774446469020377,0.0073152629672607866,0.0022224160971249865,1.820757436472159e-08,9.531914053595254e-14,0.0016981924676460463,3.834281766733937e-06,7.238582424052229e-05
4,0.0010456123349477605,6.76064438970302e-05,0.8801903892006828,0.0001839533283774322,0.0001069861847358007,1.1324656100795812e-07,0.0732594793786569,0.00012348673583770147,0.04502237314630345
5,0.40432743818164596,0.04269053365304161,0.10493564928986379,0.4064967829228543,4.635147292554521e-06,7.765080367623723e-05,0.0330404094470394,0.0011323630910469009,0.007294537463539262
6,1.0788494913130026e-06,1.8286758748731762e-07,0.7040509767836424,4.239300249081105e-09,0.2850569643725302,3.7489955132366313e-10,0.0004088134246016597,0.00014571585401343745,0.010336263233933819
7,0.005489434946594794,0.0006310903427745649,0.17232504397942763,0.003956657253136875,3.73286407807794e-08,0.8084897512243326,0.0031539279886791055,6.880435001914629e-05,0.005885252586394469
8,1.7122451941527184e-05,6.677851708416233e-05,0.9004910606897626,2.3738194625441474e-05,2.134534946733264e-05,9.828507449515191e-07,0.06739751429211105,0.0003604457473383217,0.03162101190692464
9,0.1340168706367593,0.0038410319988701597,0.706502084720094,0.0003659842147630312,1.4712994956698306e-05,5.471915807400475e-08,0.0014753784927972328,0.12600643131680203,0.0277774509057994
10,0.0873351610670323,0.0032392942436136898,0.852296649416336,1.2699538275944286e-05,9.91553203888434e-07,6.823193098506333e-11,0.001023663144238773,0.005045250642682689,0.051046290326384934
