origin_state,0,1,2,3,4,5,6,7,8,9,10
1,39.62580622105132,42.041083373926995,0.008703765665514897,0.013654183096459788,1.0303430162228193e-07,2.132640676642101,1.3447816682161194e-06,0.056478418569769345,1.1615066728534344e-05,0.7813594680784661,0.02324395387506892
3,654.806522145227,688.2005767576607,0.972425702621906,4.744077211668508,0.0007575922864820409,88.06602151002619,1.1660742377023884e-05,1.449133066912657,0.002108240053279109,26.39912533894282,1.8492821808565867
4,30.00472963035224,27.356733170249115,133.89690998686038,0.05161315199167785,1.4068467636356663,64.84615916869322,19.700764910804928,33.426163619190014,81.90488499556403,14.330935290114994,7.209980328824495
5,3.5625999201753915,6.869981039417823,5.168552615247046e-05,8.331695281747089e-05,6.08055225915682e-07,9.09889643517334,7.393931529958013e-09,0.020191380960107592,9.158738977124553e-06,0.044814952892299746,2.6394024170069827e-05
6,4.281897263276278,2.940643896855235,8.07195060335433,0.005700318470590517,0.0226229981518322,2.1017998912288354,44.98799896909481,0.2681521151845048,0.2929776871280866,0.4363765418363617,0.01601780378940322
7,5.085290829946575e-05,8.968651474723546e-06,4.568511464117375e-05,1.138964874349416e-11,7.277148979346201e-09,0.1392016447737549,3.3450775440174514e-11,67.39920405889823,1.6921206233661177e-07,9.292855395115442e-08,1.583464158329262e-07
8,0.010293610698184907,0.0010943479526951887,0.9275427773641964,3.3033219140266043e-07,0.0002579182841410088,0.010556444020417723,0.002414364427626268,0.09361111692177587,3.3798731259598735,0.09220583887439845,0.05978597896224271
9,3.225037120942534,3.633966886698312,3.3880385046136317,0.0010100366119933472,0.01971934287573689,0.44893527144614953,1.1785065310893446,0.7799661431395452,0.05773589074344337,15.707578962087837,0.8938629345358752
10,0.27611181218277575,0.06760540251730332,0.02673644462997065,0.0016702955415407292,8.067146252541855e-09,0.0003482726727822039,1.1782027814240745e-09,0.00033897563232547745,8.247511185181534e-07,0.0260816159842914,0.01994279011201077
