origin_state,0,1,2,5,6,7,8,9,10
0,1653.2570933555066,114.03183825422407,110.18303316251004,10.070823617873618,7.27429910947876e-05,1.1346322743073733e-05,0.4572201661162591,0.1725380404447184,6.144460992319703
1,538.575104365943,997.8762436356594,32.23438277722621,154.84146587719766,0.0007830282978829623,1.4761257171084157e-06,11.109649590737257,1.1334259574324184,0.346403642672224
2,0.13704660755286102,0.009176969814684428,1099.3876913697623,0.0007731392148438281,0.010469236305412093,0.00014533418922432198,0.43944903443295413,2.4701718966745867,33.3158708368522
3,3.8350268109187864,5.384929087655499,0.06821809250044791,0.02072502213067086,1.6979375830783879e-07,8.888935333215606e-13,0.01583640278687359,3.575638899195731e-05,0.0006750301220695783
4,0.0076563297494613184,0.0004950374152672754,6.445053904575266,0.0013469689420208743,0.000783389294097223,8.292299020293543e-07,0.5364308670142857,0.0009042119508902891,0.3296691549919534
5,124.61612324569643,13.157476591390719,32.34179175071984,125.28472820817086,0.0014285799867270808,0.0239324399169223,10.18325086780479,0.3490010451612827,2.248219867701332
6,0.0003194699190232518,5.415092080680361e-05,208.48423283545435,1.2553455493044906e-06,84.41133453589887,1.110156052976957e-07,0.12105821312865497,0.043149514790447194,3.060783923000264
7,0.42966376735090767,0.049396095746338894,13.488059941586766,0.30969166736435183,2.9217514341631046e-06,63.281331458555826,0.2468612151802525,0.005385387845372909,0.46064482459173894
8,0.006563809109527336,0.025599221434792756,345.1988913380016,0.009099922058961162,0.008182636444720899,0.00037677107782514886,25.83651101961278,0.13817513332489725,12.121761924982348
9,134.17962618649975,3.845696704676052,707.3600896462281,0.3664286809096221,0.01473086301742177,5.4785611249723266e-05,1.4771702525699357,126.15945866255603,27.81118497428706
10,4.022987091808736,0.1492141168506697,39.259999948498034,0.0005849886567088564,4.56746823541447e-05,3.1430202251692244e-09,0.04715378737862637,0.23240328365426222,2.3513847636938463
